latitude,longitude,stars,review_count,attributes_RestaurantsPriceRange2,attributes_GoodForKids,attributes_Ambience_touristy,attributes_Ambience_romantic,attributes_Ambience_intimate,attributes_Ambience_trendy,attributes_Ambience_classy,attributes_Ambience_casual,Bars_Night,Beauty_Health_Care,Cafes,GYM,Restaurants_Cuisines,Shops
38.5817789,-90.2930995,4.0,115,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.58139,-119.780789,4.0,153,1,1,0,0,0,0,1,1,0,0,1,0,1,0
27.9800581,-82.1221906,3.5,82,2,1,0,0,0,0,0,1,0,0,0,0,1,0
40.0480969,-75.4372267,3.5,52,2,1,0,0,0,0,0,1,1,0,0,0,1,0
27.923046866,-82.3634488508,4.5,92,1,1,0,0,0,0,0,0,0,0,0,0,1,0
34.4235962,-119.7066283,4.5,289,2,1,0,0,0,0,0,1,0,0,0,0,1,0
28.0701592,-82.5062291,4.0,123,2,1,0,0,0,0,1,1,0,0,0,0,1,0
29.9979443637,-90.1816056786,4.0,65,1,1,0,0,0,0,0,0,0,0,0,0,1,0
39.9617954,-86.1322691,5.0,56,1,1,0,0,0,0,0,1,0,0,0,0,0,1
29.8614516,-90.0992694,4.5,67,2,1,0,0,0,0,0,1,0,0,0,0,1,0
36.230965,-86.7253354,4.0,66,1,1,0,0,0,0,0,1,0,0,0,0,0,1
38.6112054,-90.2008479,4.5,228,2,1,0,0,0,0,0,1,1,0,1,0,1,1
40.1424733,-75.0061186,5.0,118,1,1,0,0,0,0,0,1,0,0,0,0,1,0
34.4208061,-119.6953852,4.0,325,2,0,0,0,0,0,1,1,1,0,1,0,1,0
39.781374,-86.043696,4.0,92,2,0,0,0,0,0,0,1,1,0,0,0,1,0
39.5114814752,-119.9636878698,4.0,107,3,0,0,0,0,0,1,0,0,0,0,0,1,0
39.905725,-74.964926,3.5,53,1,1,0,0,0,0,1,1,0,0,0,0,1,0
36.041018093,-86.74271594,3.5,60,2,1,0,0,0,0,0,1,0,1,0,0,0,0
39.5258346,-119.8155723,3.5,100,1,0,0,0,0,0,1,0,1,0,0,0,0,0
39.9497020026,-75.1617702842,4.0,3187,2,1,0,0,0,1,1,0,1,0,0,0,1,0
39.9521034288,-75.174737909,4.5,376,2,1,0,0,0,0,1,1,0,0,0,0,1,0
35.92975,-86.82473,4.0,53,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.736363,-75.558917,4.0,55,2,1,0,0,0,1,0,1,1,0,0,0,1,0
39.929905,-75.1629415813,4.5,216,3,0,0,0,0,1,1,0,0,0,0,0,1,0
39.9462612,-75.179681,4.5,65,1,0,0,0,0,0,0,0,0,0,0,0,1,1
27.953722,-82.4319992,3.5,389,2,1,0,0,0,1,0,0,0,0,0,0,1,1
38.6303684,-90.1843106,3.5,52,2,1,0,0,0,0,0,1,1,0,0,0,1,0
40.1730689,-75.1275841,4.0,124,2,1,0,0,0,0,0,1,0,0,0,0,1,0
53.5421204,-113.4696156,4.0,85,2,1,0,0,0,0,0,1,0,0,1,0,1,1
29.954468,-90.0696096,4.0,1984,2,1,0,0,0,0,0,1,0,0,0,0,1,0
27.8712012429,-82.7614040359,4.5,136,2,1,0,0,0,0,0,1,0,0,0,0,1,0
38.6342659,-90.3098556,4.0,134,1,1,0,0,0,0,0,1,0,0,0,0,1,0
38.5206674,-90.3615043,4.5,51,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9280846,-75.1652545,4.5,608,2,0,0,0,0,1,1,1,1,0,0,0,1,0
39.860852,-86.242694,4.5,112,1,1,0,0,0,0,0,1,0,0,0,0,1,0
27.9666824,-82.8231837,3.5,85,2,1,0,0,0,0,0,1,0,0,0,0,1,0
36.1625355,-86.5077477,3.5,297,2,0,0,0,0,1,0,1,1,0,0,0,1,0
30.0042618,-90.1587521,4.0,116,1,1,0,1,0,0,1,1,1,0,0,0,1,0
40.3633852,-75.2969394,4.0,55,1,1,0,0,0,0,1,0,0,0,0,0,1,0
32.2865598,-110.9420482,3.5,75,2,1,0,0,0,0,0,1,0,1,0,0,0,0
39.9767822,-75.4383104,3.5,97,2,1,0,0,0,0,0,1,1,0,0,0,1,0
32.219952,-110.8578355,3.5,134,1,1,0,0,0,0,0,1,0,0,1,0,1,0
39.9927914308,-75.1083027556,4.5,62,1,1,0,0,0,0,0,1,0,0,0,0,0,1
40.0234036,-75.2201705,4.0,57,1,1,0,0,0,0,0,1,0,0,0,0,1,0
38.574678,-90.4071054,3.5,54,1,1,0,0,0,0,0,0,0,0,0,0,1,0
35.932044,-86.860051,4.0,146,2,1,0,0,0,0,0,1,0,0,1,0,1,1
38.5613994,-90.29805,3.5,145,2,1,0,0,0,0,0,1,1,0,0,0,1,0
39.74791,-75.0757513,4.0,55,2,1,0,0,0,0,0,1,0,0,0,0,1,0
34.41898,-119.69876,4.0,68,2,1,0,0,0,0,0,1,0,0,0,0,0,1
39.8957909,-75.4020358,4.5,73,1,1,0,0,0,0,1,1,0,0,0,0,1,0
29.9417522445,-90.0968177745,3.5,92,1,1,0,0,0,0,0,0,0,0,1,0,1,0
39.9072291,-86.0595947,4.0,70,1,1,0,0,0,0,0,1,0,0,0,0,0,1
29.956805,-90.064697,4.5,145,2,1,0,0,0,0,0,1,0,1,0,0,0,0
28.089941,-82.7401518,3.5,116,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9580365785,-86.0365207248,3.5,136,2,1,0,0,0,1,1,1,0,0,0,0,1,0
29.955725,-90.068011,4.5,268,2,0,0,0,1,0,1,0,1,0,0,0,1,0
39.7641124905,-86.3422042847,3.5,66,1,1,0,0,0,0,1,0,0,0,0,0,1,0
34.4179565,-119.7030494,4.5,107,2,1,0,0,0,0,0,1,0,1,0,0,0,0
34.42349,-119.709344,4.0,156,3,1,0,0,0,0,0,1,0,0,0,0,1,0
36.174955,-86.789843,4.5,360,1,1,0,0,0,0,0,1,0,0,1,0,1,0
27.94458,-82.51893,4.0,129,2,1,0,0,0,0,0,0,0,0,1,0,1,0
43.6373253,-116.3536773,4.0,281,2,1,0,0,0,0,0,1,1,0,0,0,1,0
43.585465038,-116.1927131112,4.0,179,2,1,0,0,0,1,1,1,0,0,0,0,1,0
36.1774403726,-86.7927687563,4.5,867,3,0,0,0,0,1,1,0,0,0,0,0,1,0
40.0683877,-75.4468933,4.0,51,2,1,0,0,0,0,0,1,0,1,0,0,0,0
35.9647328396,-86.8834367994,3.5,51,2,1,0,0,0,0,1,1,0,0,0,0,1,0
32.261915,-110.944563,4.0,178,3,1,0,0,0,0,0,1,0,1,0,0,0,0
40.0730081,-75.5238031,3.5,73,2,0,0,0,0,0,0,1,1,0,0,0,1,0
39.9716374282,-86.1289993204,4.5,400,1,1,0,0,0,0,0,1,0,0,0,0,1,0
34.4366192418,-119.7917363642,3.5,294,2,1,0,0,0,0,0,1,1,0,1,0,1,0
40.1342723301,-75.5141254227,4.0,131,2,1,0,1,1,1,1,1,0,0,0,0,1,0
27.9450256,-82.4924933,3.5,231,2,1,0,0,0,0,0,1,1,0,0,0,1,0
27.957161,-82.745158,4.5,51,1,1,0,0,0,0,0,1,0,1,0,0,0,0
27.937564,-82.4823188,4.5,159,2,1,0,0,0,0,0,0,0,0,1,0,1,0
39.5264884,-119.7401288,4.0,61,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.6235407,-119.8826954,3.5,70,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.707538,-86.1397387,4.5,81,1,1,0,0,0,0,0,1,1,0,0,0,0,0
39.7109180219,-86.3587945344,4.0,233,2,1,0,0,0,1,0,1,0,0,0,0,1,0
29.9293047,-90.1045065,4.5,246,1,1,0,0,0,0,1,1,0,0,1,0,1,0
39.8517756,-75.0738671,3.5,61,2,1,0,0,0,0,0,0,0,0,0,0,1,0
39.9692131,-75.1363257,4.5,104,2,1,0,0,1,0,0,1,0,0,0,0,1,0
27.7929237,-82.6321376,4.5,153,2,1,0,0,0,0,0,1,1,0,0,0,1,0
32.2178695713,-110.9846463554,4.5,139,2,1,1,0,0,1,0,1,0,0,0,0,1,0
36.1776548,-86.7908608,4.0,60,2,1,0,0,0,0,0,1,0,0,0,0,1,0
53.5179125,-113.4940739,4.0,159,2,1,0,0,0,1,0,1,1,0,0,0,1,0
39.9479485975,-75.1397391496,4.0,87,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9701581731,-75.1360908151,5.0,56,1,1,0,0,0,0,0,0,0,0,0,0,1,1
27.916662,-82.4942858,4.0,245,2,1,0,0,0,0,0,1,0,0,0,0,1,0
32.223106,-110.971285,4.5,81,1,1,0,0,0,0,0,0,0,0,0,0,1,0
34.417615806,-119.6963456931,4.5,125,1,1,0,0,0,0,0,1,0,0,0,0,1,0
40.0573597,-75.0607952,4.5,102,2,1,0,0,0,0,1,1,0,0,0,0,1,0
39.97183903,-86.1542068513,4.0,96,1,1,0,0,0,0,0,1,0,0,0,0,1,0
28.057292,-82.583205,3.5,97,2,1,0,0,0,0,0,1,0,0,0,0,1,0
32.236404,-110.9336425,3.5,57,1,1,0,0,0,0,0,0,0,0,0,0,1,0
27.7907780561,-82.7351868466,4.0,160,2,1,0,0,0,0,0,1,0,0,0,0,1,0
34.4377701,-119.789718,4.5,365,1,1,0,0,0,1,0,1,0,0,0,0,1,0
40.0229186413,-75.6279760202,4.0,105,1,1,0,0,0,0,0,1,0,0,0,0,1,0
36.030074,-86.789613,4.0,141,2,1,0,0,0,1,0,0,0,0,1,0,1,0
39.9486488,-75.1446305,4.0,239,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.954995,-75.170789,4.0,117,4,1,0,1,0,1,1,1,0,0,0,0,1,0
38.5988251,-90.2622889,4.0,84,1,0,0,0,0,0,0,1,0,0,0,0,1,0
27.853822,-82.2832609,4.5,168,2,1,0,0,0,0,0,1,0,0,1,0,0,0
39.479487,-119.791861,4.0,62,2,1,0,0,0,0,0,1,1,0,0,0,1,1
39.950289,-75.150852,4.0,156,1,1,0,0,0,0,0,1,0,0,1,0,0,0
40.0541095908,-74.8412775956,3.5,64,2,1,0,0,0,0,0,1,0,0,0,0,1,0
34.4217441,-119.689904,5.0,146,2,0,0,0,0,1,1,1,1,0,0,0,1,0
40.266418,-75.378055,3.5,76,2,1,0,0,0,0,0,1,0,0,0,0,0,1
39.8803629,-86.0692719,4.0,254,1,1,0,0,0,0,0,1,0,0,0,0,1,0
28.2376904,-82.3556517,3.5,82,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9544373,-75.1700395,3.5,94,2,1,0,0,0,1,0,1,0,0,0,0,1,0
39.951608,-86.2622928,3.5,72,2,1,0,0,0,0,0,1,0,0,0,0,1,0
27.7529087,-82.7377339,4.5,135,2,0,0,1,0,0,0,1,1,0,0,0,0,0
36.156637,-86.774164,4.0,2221,2,1,0,0,0,0,0,1,1,0,0,0,1,0
39.786131,-86.241449,4.0,265,2,1,0,0,0,0,0,1,1,0,0,0,1,0
39.941938,-75.152868,3.5,181,1,1,0,0,0,0,0,1,0,0,0,0,1,0
40.0577429,-75.0446413,3.5,122,2,1,0,0,0,0,1,1,0,0,0,0,1,0
29.9499740288,-90.0688402355,4.0,120,2,1,0,0,0,0,0,1,1,0,0,0,0,0
29.986535,-90.155385,4.0,116,2,1,0,0,0,0,0,1,0,0,0,0,1,0
34.4217294,-119.7043912,4.0,76,1,1,0,0,0,0,0,1,0,1,0,0,0,0
28.0688438416,-82.4438476562,3.5,74,2,1,0,0,0,0,0,1,0,0,0,0,1,0
38.7402766829,-90.4000526372,4.0,54,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9498657277,-75.1733916253,4.0,213,3,0,0,0,0,0,1,0,1,0,0,0,1,0
39.7248641,-75.6574705,4.0,68,2,1,0,0,0,0,0,1,0,0,0,0,1,0
29.9242413,-90.0878915,3.5,67,2,1,0,0,0,0,0,1,0,0,0,0,0,1
53.556447554,-113.3187389374,3.5,115,2,1,0,0,0,0,0,0,0,0,0,0,1,0
32.1830815,-110.9772317,4.5,241,1,1,0,0,0,0,0,1,0,0,0,0,1,0
34.419065,-119.702311,5.0,52,2,1,0,0,0,0,0,1,0,0,0,0,0,1
36.1407761,-86.8401646,4.0,238,2,0,0,1,1,0,0,1,0,0,0,0,1,0
27.9330642,-82.4834505,4.0,520,2,1,0,0,0,1,1,0,1,0,0,0,1,0
40.2658006973,-74.8024721968,4.0,104,2,1,0,0,0,0,0,1,0,0,0,0,1,0
34.4021549,-119.7248996,4.5,127,2,1,0,0,0,0,0,1,0,0,0,0,1,0
29.9593734,-90.0603141,4.5,85,2,1,0,0,0,0,0,1,0,0,0,0,0,1
39.9034929287,-85.9584391581,4.5,79,1,1,0,0,0,0,0,1,0,0,0,0,1,0
34.4345524,-119.7244831,5.0,89,1,1,0,0,0,0,0,1,0,0,0,0,0,1
39.9553106,-75.0003007,4.5,54,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9531593,-75.1590984,4.5,202,1,1,1,0,0,0,1,1,0,0,0,0,1,0
36.1274292,-86.7672272,4.0,184,1,1,0,0,0,0,1,0,1,0,0,0,0,0
29.9242196,-90.0864859,4.0,78,2,1,0,0,0,0,0,1,0,0,0,0,0,1
53.5374674,-113.6161144,4.5,66,3,0,0,1,0,0,0,1,1,0,0,0,1,0
29.9459629,-90.131314,4.0,270,2,1,0,0,0,0,0,1,0,1,0,0,0,0
32.2322974606,-110.9576321039,3.5,150,2,1,0,0,0,0,0,1,0,0,0,0,1,0
38.6351465972,-90.2240032723,4.5,3999,2,1,0,0,0,0,1,1,0,0,0,0,1,0
39.833286,-75.062265,3.5,113,1,1,0,0,0,0,0,1,0,0,0,0,1,0
35.917714,-86.838467,3.5,55,1,1,0,0,0,0,0,0,0,0,0,0,1,0
38.7836625,-90.479792,3.5,93,2,1,0,0,0,0,0,1,1,0,0,0,1,0
38.6495456873,-90.3004635439,4.0,280,1,1,0,0,0,0,0,1,0,0,1,0,1,0
40.1262865,-75.0617535,4.5,346,2,1,0,0,0,1,1,1,0,0,1,0,1,0
27.9903629,-82.754246,5.0,68,1,1,0,0,0,0,0,1,0,0,0,0,0,1
36.3255448467,-86.5631949184,3.5,65,2,1,0,0,0,0,0,1,0,0,0,0,1,0
29.9598862,-90.1721441,4.0,154,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.8513121752,-74.9994475994,3.5,90,2,1,0,0,0,0,1,0,0,0,0,0,1,0
29.9501402,-90.0688008,4.5,323,2,1,0,0,0,0,0,1,0,0,0,0,1,0
28.0451831,-82.6808282,4.5,73,2,1,0,0,0,0,0,1,0,1,0,0,0,0
39.9466103,-75.1715586,4.5,114,4,1,0,0,0,0,0,1,0,1,0,0,0,0
39.7905571268,-86.1824292423,5.0,101,2,1,0,0,0,0,0,1,1,0,1,0,0,0
28.3661364,-82.7052474,3.5,139,2,1,0,0,0,0,0,1,0,0,0,0,1,0
27.874373,-82.640223,4.0,116,2,1,0,0,0,0,0,1,0,0,0,0,1,0
38.616983,-90.276958,4.0,259,2,1,0,1,0,0,1,0,1,0,0,0,1,0
40.095785,-75.359525,4.0,320,2,1,0,0,0,0,0,1,0,0,0,0,1,0
53.54121201,-113.5132776,4.0,156,3,0,0,0,0,1,1,0,1,0,0,0,1,0
53.5392656,-113.5078476,4.0,97,2,1,0,0,0,0,1,1,1,0,1,0,1,0
39.9353909,-75.1642855,4.5,77,1,1,0,0,0,0,0,1,0,0,0,0,0,1
40.3001007,-75.2861738,4.0,86,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9387523,-75.1740837,4.0,216,2,1,0,0,0,0,0,1,1,0,0,0,1,0
29.9550752,-90.0691749,3.5,954,3,0,0,0,0,0,1,0,0,0,0,0,1,0
39.4201590529,-119.7547195087,4.0,75,1,1,0,0,0,0,0,1,0,0,1,0,1,0
39.9629157,-75.1631614,3.5,171,2,1,0,0,0,0,0,1,0,0,0,0,1,0
38.670248,-90.4445565229,3.5,71,1,1,0,0,0,0,0,1,0,0,0,0,0,1
27.7737233,-82.634196,3.5,191,3,0,0,0,0,0,1,0,1,0,0,0,1,0
39.5369695456,-119.8167058462,4.0,161,2,1,0,0,0,1,0,1,0,0,0,0,1,0
36.219739,-86.726902,4.5,64,2,1,0,0,0,0,0,1,0,0,0,0,1,0
32.273821,-110.9444336,4.5,105,2,1,0,0,0,0,0,1,0,0,0,0,1,0
28.0539227598,-82.4354286829,4.0,184,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.5179145,-119.8848419,3.5,61,1,0,0,0,0,0,0,1,0,0,0,1,0,0
27.7978221,-82.3354715,3.5,96,1,1,0,0,0,0,0,1,0,0,0,0,1,0
40.061966,-75.684263,3.5,128,2,1,0,0,0,0,0,1,1,0,0,0,1,0
39.7794581,-75.0978428,3.5,170,2,1,0,0,0,0,0,1,1,0,0,0,1,0
38.5736543,-90.2951183,4.5,67,1,1,0,0,0,0,0,1,0,0,0,0,1,0
40.18137,-75.278397,3.5,149,3,1,0,0,0,0,1,0,0,0,0,0,1,0
39.9877688,-75.3123829,4.5,73,2,1,0,0,0,0,0,1,0,0,0,0,0,1
32.2531718,-110.9437584,4.5,58,3,1,0,0,0,0,0,1,0,0,0,0,0,1
29.9627496,-90.2048227,3.5,71,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.7634283,-74.9277015,3.5,67,2,0,0,0,0,0,0,1,1,0,0,0,1,0
39.9929002,-74.7881524,4.0,212,2,1,0,0,1,0,1,1,1,0,0,0,1,0
27.926544,-82.4826579,4.0,833,2,0,0,0,1,0,1,0,1,0,0,0,1,0
27.732997,-82.6405157,4.0,162,1,1,0,0,0,0,0,1,0,0,0,0,1,0
27.9658915,-82.7875025,4.0,97,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.4542937,-119.7776718,4.5,150,1,1,0,0,0,0,0,1,0,0,1,0,1,0
36.1509979,-86.6670109,3.5,56,1,1,0,0,0,0,0,0,0,0,0,0,1,0
32.260591,-110.94385,4.5,726,2,1,0,0,0,0,1,1,0,0,0,0,1,0
40.1475107706,-75.3962711301,4.0,81,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9043966712,-86.0778414768,4.0,97,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.975243,-75.221986,5.0,79,1,1,0,0,0,0,0,1,0,0,0,0,0,1
28.0693234,-82.776405,4.0,210,2,1,0,0,0,0,0,1,1,0,0,0,1,0
28.195023,-82.503639,4.0,51,2,1,0,0,0,0,0,1,0,1,0,0,0,0
27.8595717,-82.3251844,4.0,109,2,1,0,0,0,0,0,1,0,1,0,0,0,0
32.441786,-110.936221,4.0,135,2,1,0,0,0,0,0,1,0,0,0,0,1,0
38.5641956014,-90.360560419,4.0,147,1,1,0,0,0,0,0,1,0,0,0,0,1,0
29.9231991085,-90.0886833333,4.0,238,2,1,0,0,0,0,0,1,0,0,0,0,1,0
40.0253930587,-75.2082846908,5.0,125,2,1,0,0,0,0,0,1,0,0,0,0,0,1
29.9440635,-90.0697679,3.5,791,2,1,0,0,0,1,0,1,1,0,0,0,1,0
39.908325,-74.976585,4.0,94,2,1,0,0,0,0,0,0,0,0,0,0,1,1
29.9760809,-90.1588984,4.0,263,2,1,0,0,0,0,0,1,0,1,0,0,0,0
43.5908169,-116.2133656,4.5,208,2,1,0,0,0,0,0,1,0,0,0,0,1,0
40.1656795,-74.8726883,4.0,197,2,1,0,0,0,0,1,1,0,0,0,0,1,0
38.6399899657,-90.2618649437,4.5,662,2,0,0,0,0,0,1,0,0,0,0,0,1,0
36.1580648974,-86.6354187671,4.5,179,2,1,0,0,0,0,0,1,0,0,0,0,1,0
34.4178811,-119.6999881,4.0,225,2,1,0,0,0,0,0,1,0,0,0,0,1,0
27.89262,-82.7835867288,3.5,57,2,1,0,0,0,0,0,1,0,1,0,0,0,0
34.422519,-119.7057271,3.5,348,2,1,0,0,0,0,1,1,0,0,1,0,1,0
36.15259,-86.835835,4.5,189,2,1,0,0,0,1,0,1,0,0,0,0,1,0
39.92848,-86.02695,3.5,97,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.948392,-75.1621289,4.5,89,2,1,0,0,0,0,0,0,1,0,0,0,0,1
27.9360575066,-82.730962851,4.5,71,1,1,0,0,0,0,0,0,0,0,0,0,1,0
36.1078151,-86.8159436,3.5,107,2,1,0,0,0,0,0,1,0,0,0,0,1,0
32.228073,-110.965406,4.0,577,2,1,0,0,0,0,1,1,1,0,0,0,1,0
27.771833,-82.646981,4.5,1141,2,1,0,0,0,0,0,1,1,0,0,0,1,0
36.3228537,-86.7062995,3.5,67,1,1,0,0,0,0,0,1,0,0,0,0,1,0
32.2319918,-110.9584924,4.5,146,2,1,0,0,0,0,0,1,0,0,1,0,1,0
39.8708229,-86.1435891,4.0,374,2,0,0,0,0,0,0,1,1,0,0,0,1,0
40.0060765,-75.2914821,4.0,67,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9491798,-75.1635651,4.0,180,1,1,0,0,0,0,0,1,0,0,0,0,1,0
27.9591592,-82.72663137,3.5,94,2,0,0,0,0,0,0,1,0,1,0,0,0,1
28.2186775,-82.7227226,4.0,143,2,1,0,0,0,0,0,1,0,0,0,0,1,0
40.1721617,-74.8500336,4.0,51,2,1,0,0,0,0,0,1,0,0,0,0,1,0
38.6213664,-90.2129261,3.5,479,2,0,0,1,0,0,1,0,1,0,0,0,1,0
36.216906,-86.7285329,4.5,59,2,0,0,0,1,0,0,1,1,0,0,0,1,0
40.207844,-75.2235665,3.5,283,2,1,0,0,0,0,1,1,0,0,0,0,1,0
36.1123121,-86.7674678,3.5,53,2,1,0,0,0,0,0,1,0,1,0,0,0,0
39.9290917,-75.1640917,3.5,97,2,0,0,0,0,0,0,0,0,0,0,0,1,0
39.949621,-75.165252,3.5,312,2,1,0,0,0,0,1,1,0,0,1,0,1,0
39.953511,-75.18839,3.5,218,2,1,0,0,0,0,1,1,0,0,0,0,1,0
38.65392,-90.3520849,4.0,89,1,1,0,0,0,0,0,1,0,0,0,0,1,0
34.4382484,-119.7281029,3.5,52,2,1,0,0,0,0,0,1,0,0,0,0,0,1
38.6555,-90.29668,4.5,103,2,1,0,0,0,1,0,1,0,0,0,0,1,0
27.8005846822,-82.3340518546,4.0,119,2,1,0,0,0,0,1,0,1,0,0,0,1,0
32.3309406,-110.9768902,3.5,77,2,1,0,0,0,0,0,1,0,1,0,0,0,1
39.9407229718,-75.147974,3.5,192,2,1,0,0,0,0,1,1,0,0,0,0,1,0
39.942568,-75.17902,4.0,156,2,1,0,0,0,0,0,1,0,0,1,0,0,0
43.6163841,-116.2031996,4.0,305,2,0,0,0,0,0,1,0,0,0,0,0,1,0
39.9169989,-75.162864,4.0,59,1,1,0,0,0,0,0,1,0,0,0,0,0,1
28.1896202151,-82.5412267288,4.0,257,2,1,0,0,0,0,1,0,0,0,0,0,1,0
39.517334,-119.808637,4.5,70,1,1,0,0,0,0,0,1,0,0,0,0,0,1
39.98414,-75.102622,4.5,52,2,1,0,0,1,0,0,1,0,0,0,0,1,0
28.336012,-82.273552,4.5,234,2,1,0,0,0,0,0,1,0,0,0,0,1,0
40.3247752,-75.0619588,4.0,94,2,1,0,0,0,0,1,0,1,0,0,0,1,0
39.9535194938,-75.1448114998,4.0,371,1,1,0,0,0,0,0,1,0,0,1,0,1,0
39.5317142,-119.8195227,4.0,94,1,1,0,0,0,0,0,1,0,1,0,0,0,0
39.9412059,-75.1468728,4.0,77,2,1,0,0,0,1,0,1,0,0,0,0,1,0
32.2260406506,-110.9089592507,3.5,300,2,1,0,0,0,0,0,0,0,0,0,0,1,0
39.6960424,-86.0616612,4.0,92,2,1,0,0,0,0,0,1,1,0,0,0,1,0
38.6354292,-90.2234069,3.5,221,2,1,0,0,0,0,1,1,0,0,0,0,1,0
40.0447316,-75.3986707,4.0,52,3,1,0,0,0,0,0,0,0,0,0,0,1,0
39.9362435,-75.15667,4.5,264,1,1,0,0,0,0,0,1,0,0,0,0,1,0
27.7714485,-82.6406502,3.5,403,2,1,0,0,0,0,0,1,1,0,0,0,1,0
38.6455408,-90.2611239,4.5,91,1,1,0,0,0,0,0,1,0,0,0,0,0,1
40.0755313,-75.2059033,4.0,78,2,1,0,0,0,0,0,1,0,1,0,0,0,0
36.135157,-86.887976,4.5,277,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9508007,-75.1769962,4.5,51,3,1,0,0,0,0,0,1,0,0,0,0,0,1
40.0344556,-75.2159653,4.5,83,1,1,0,0,0,0,0,1,0,0,0,0,1,0
38.6277191294,-90.3459804741,3.5,328,2,1,0,0,0,0,1,1,1,0,0,0,1,0
40.1862950391,-75.537529522,4.0,93,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.955307,-75.171122,4.5,129,3,1,0,0,0,0,1,0,1,0,0,0,1,0
38.6267192,-90.2611974,4.0,383,2,1,0,0,0,1,0,1,0,0,0,0,1,0
53.5218781,-113.5288392,4.0,57,3,1,0,0,0,0,1,0,1,0,0,0,0,0
39.909377,-86.098622,4.0,471,2,1,0,0,0,0,0,1,0,0,0,0,1,0
35.9812106082,-86.5562942012,4.0,189,2,1,0,0,0,0,0,1,0,0,0,0,1,0
28.0837842,-82.459086,4.5,399,2,1,0,0,0,0,1,1,0,0,1,0,1,0
28.045372,-82.6815496,4.0,107,2,1,0,0,0,0,0,1,0,1,0,0,0,0
39.7997260229,-74.9315463848,4.0,69,2,1,0,0,0,0,0,1,1,0,0,0,1,0
34.416765133,-119.6957159279,4.0,254,2,1,0,0,0,1,1,1,1,0,0,0,0,0
28.220554,-82.667048,4.5,62,1,1,0,0,0,0,0,0,0,0,1,0,1,0
27.9610775,-82.7282234,3.5,146,2,1,0,0,0,0,0,1,1,0,0,0,1,0
39.9513338,-75.169,3.5,63,2,1,0,0,0,0,0,1,0,0,0,0,0,1
29.954668,-90.072008,4.0,746,2,1,0,0,0,0,1,1,0,0,0,0,1,1
39.6056892116,-86.1924323067,4.5,90,2,1,0,0,0,0,0,1,0,0,0,0,1,0
30.0053955,-90.1729288,4.0,137,1,1,0,0,0,0,0,1,0,0,1,0,1,0
27.7714559,-82.6435122,4.0,193,1,1,0,0,0,1,0,1,0,0,0,0,1,0
27.9198352,-82.4917969,3.5,158,1,1,0,0,0,1,1,1,1,0,0,0,1,0
39.9546963178,-75.2023281628,4.0,127,1,1,0,0,0,0,0,1,0,0,0,0,1,0
36.1524685,-86.7964432,3.5,166,1,1,0,0,0,0,0,1,0,0,0,0,1,0
43.6148629032,-116.2022489433,4.0,69,1,1,0,0,0,0,0,1,0,0,1,0,1,0
27.9788772,-82.8279609,3.5,351,2,1,0,0,0,1,1,1,1,0,0,0,1,0
27.791959,-82.723924,5.0,55,1,1,0,0,0,0,0,1,0,0,0,0,0,1
36.2497775532,-86.71860829,4.5,99,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9535367,-75.1575416,4.0,60,2,1,0,0,0,0,0,1,0,1,0,0,0,1
40.3477957,-75.0314495,3.5,350,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.57834,-119.7403,3.5,54,1,1,0,0,0,0,0,1,0,0,0,0,0,1
34.417115,-119.696243,4.0,730,2,1,0,0,0,1,0,1,0,0,0,0,1,0
38.6343408,-90.3189149,3.5,114,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.748147,-86.269265,4.0,141,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.8968022,-75.0294213,4.0,84,2,1,0,0,0,0,0,0,0,0,0,0,1,0
39.9485252,-75.2162502,3.5,64,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.7723662,-86.1529603,4.0,421,2,1,0,0,0,1,1,1,0,0,0,0,1,0
29.9944946,-90.1550278,4.5,88,1,1,0,0,0,0,0,1,0,0,0,0,1,0
